# u	v	rank	gender
145	21	Full	M
145	21	Full	M
145	22	Assoc	F
145	22	Assoc	M
145	22	Assoc	M
145	22	Full	M
145	22	Full	M
145	23	Assoc	F
145	23	Full	F
145	23	Full	M
145	23	Full	M
145	24	Asst	F
145	24	Asst	M
145	24	Full	M
145	24	Full	F
145	24	Full	M
145	24	Full	F
145	24	Full	M
145	25	Assoc	M
145	25	Full	M
145	25	Full	M
145	26	Full	F
145	26	Full	M
145	26	Full	M
145	27	Asst	F
145	28	Assoc	M
145	29	Asst	F
145	29	Assoc	M
145	29	Assoc	F
145	29	Full	F
145	29	Full	F
145	29	Full	M
145	29	Full	F
145	29	Full	M
145	30	Asst	F
145	30	Assoc	F
145	30	Full	M
145	31	Asst	M
145	31	Asst	F
145	31	Assoc	F
145	31	Assoc	F
145	31	Full	M
145	31	Full	M
145	32	Full	M
145	33	Assoc	F
145	33	Full	M
145	33	Full	M
145	34	Full	M
145	35	Full	M
145	35	Full	F
145	36	Assoc	M
145	36	Full	M
145	37	Assoc	M
145	37	Assoc	M
145	37	Full	M
145	38	Asst	M
145	38	Asst	F
145	38	Assoc	F
145	38	Full	M
145	38	Full	M
145	39	Assoc	F
145	39	Assoc	M
145	39	Full	M
145	39	Full	M
145	39	Full	M
145	40	Asst	F
145	40	Asst	F
145	40	Assoc	M
145	40	Full	F
145	40	Full	M
145	42	Asst	M
145	42	Assoc	M
145	42	Assoc	F
145	42	Assoc	M
145	42	Assoc	M
145	42	Assoc	M
145	42	Full	M
145	42	Full	M
145	42	Full	M
145	43	Assoc	M
145	43	Full	M
145	43	Full	M
145	44	Assoc	M
145	44	Assoc	M
145	44	Full	M
145	44	Full	F
145	45	Assoc	F
145	45	Full	M
145	46	Asst	F
145	46	Asst	M
145	46	Assoc	M
145	46	Full	M
145	47	Full	F
145	47	Full	M
145	47	Full	M
145	48	Asst	F
145	48	Asst	M
145	48	Assoc	F
145	48	Full	M
145	48	Full	M
145	49	Full	M
145	50	Asst	M
145	50	Full	M
145	50	Full	F
145	52	Assoc	M
145	52	Full	M
145	52	Full	M
145	53	Full	M
145	53	Full	M
145	53	Full	M
145	53	Full	M
145	54	Asst	M
145	55	Asst	M
145	55	Assoc	F
145	55	Assoc	F
145	55	Assoc	M
145	55	Full	M
145	55	Full	M
145	55	Full	M
145	56	Full	F
145	57	Assoc	M
145	57	Full	M
145	57	Full	M
145	57	Full	M
145	57	Full	M
145	58	Assoc	F
145	59	Asst	F
145	59	Full	M
145	60	Full	M
145	60	Full	F
145	61	Asst	M
145	61	Assoc	F
145	61	Assoc	F
145	62	Assoc	M
145	63	Asst	M
145	63	Asst	F
145	63	Assoc	M
145	64	Assoc	F
145	64	Full	F
145	65	Assoc	F
145	65	Assoc	F
145	65	Full	M
145	67	Asst	M
145	67	Assoc	M
145	68	Full	M
145	68	Full	M
145	69	Full	M
145	71	Asst	M
145	71	Assoc	F
145	71	Full	F
145	73	Assoc	M
145	73	Assoc	F
145	73	Assoc	F
145	73	Full	M
145	74	Full	F
145	75	Asst	F
145	75	Assoc	M
145	75	Assoc	F
145	75	Assoc	M
145	75	Full	M
145	75	Full	M
145	75	Full	M
145	75	Full	M
145	78	Asst	F
145	78	Full	M
145	79	Assoc	M
145	80	Full	M
145	81	Full	M
145	83	Asst	M
145	83	Assoc	M
145	84	Assoc	F
145	85	Asst	F
145	85	Assoc	F
145	85	Full	F
145	86	Full	M
145	87	Asst	F
145	88	Asst	M
145	88	Asst	M
145	88	Asst	M
145	88	Assoc	M
145	88	Assoc	M
145	89	Assoc	M
145	89	Assoc	F
145	89	Assoc	F
145	89	Full	M
145	89	Full	F
145	90	Full	M
145	91	Asst	M
145	91	Assoc	M
145	91	Full	F
145	91	Full	M
145	92	Assoc	M
145	92	Full	M
145	93	Assoc	M
145	94	Assoc	M
145	94	Assoc	M
145	94	Assoc	M
145	94	Full	M
145	94	Full	M
145	94	Full	M
145	95	Full	M
145	95	Full	F
145	95	Full	M
145	95	Full	M
145	97	Assoc	M
145	97	Assoc	M
145	97	Assoc	M
145	98	Assoc	M
145	99	Assoc	M
145	100	Full	M
145	101	Assoc	M
145	101	Assoc	F
145	102	Asst	F
145	102	Assoc	M
145	102	Full	M
145	103	Asst	F
145	103	Full	F
145	104	Full	M
145	104	Full	F
145	106	Assoc	M
145	106	Full	M
145	107	Assoc	F
145	107	Full	F
145	107	Full	M
145	107	Full	M
145	108	Asst	M
145	109	Asst	M
145	109	Assoc	F
145	110	Asst	M
145	110	Full	M
145	111	Assoc	M
145	111	Full	F
145	115	Assoc	M
145	115	Full	M
145	116	Full	M
145	118	Assoc	F
145	119	Assoc	F
145	119	Full	M
145	119	Full	F
145	120	Asst	F
145	120	Assoc	F
145	121	Asst	F
145	121	Assoc	M
145	121	Full	M
145	122	Assoc	M
145	122	Assoc	M
145	123	Full	F
145	123	Full	M
145	125	Assoc	M
145	125	Assoc	F
145	126	Asst	M
145	126	Assoc	M
145	126	Assoc	F
145	126	Full	M
145	126	Full	F
145	127	Asst	F
145	128	Assoc	M
145	128	Full	M
145	129	Full	M
145	133	Assoc	M
145	134	Assoc	M
145	134	Assoc	M
145	134	Assoc	M
145	134	Full	M
145	134	Full	M
145	134	Full	M
145	134	Full	M
145	134	Full	M
145	134	Full	M
145	134	Full	M
145	134	Full	M
145	134	Full	M
145	134	Full	M
145	134	Full	M
145	134	Full	M
145	134	Full	M
145	134	Full	M
145	134	Full	M
145	135	Asst	M
145	135	Full	M
145	135	Full	F
145	135	Full	M
145	135	Full	M
145	136	Asst	M
145	136	Assoc	M
145	136	Full	M
145	137	Assoc	M
145	137	Full	M
145	137	Full	M
145	137	Full	M
145	139	Asst	F
145	139	Assoc	M
145	140	Assoc	M
145	140	Assoc	F
145	141	Assoc	F
145	141	Full	M
145	142	Asst	M
145	142	Full	M
145	142	Full	M
145	142	Full	M
145	143	Assoc	M
