# u	v	rank	gender
141	141	Assoc	M
141	174	Assoc	M
142	160	Full	M
142	196	Assoc	M
142	196	Assoc	F
143	140	Assoc	M
143	143	Asst	F
143	143	Asst	M
143	143	Assoc	M
143	143	Full	F
143	203	Assoc	M
144	193	Asst	M
145	163	Assoc	F
145	190	Asst	M
145	199	Asst	M
146	146	Assoc	M
146	168	Assoc	M
146	204	Assoc	M
147	50	Full	M
147	178	Assoc	M
148	148	Asst	M
148	153	Assoc	M
150	147	Assoc	M
150	187	Full	M
150	203	Full	M
151	140	Full	M
151	151	Assoc	M
152	37	Full	M
152	74	Asst	F
152	178	Assoc	M
153	97	Full	M
153	153	Asst	M
153	153	Assoc	M
153	153	Assoc	M
153	164	Assoc	M
153	183	Asst	F
153	183	Assoc	M
153	192	Asst	M
153	193	Assoc	M
154	42	Asst	M
154	154	Assoc	M
155	155	Assoc	F
155	164	Assoc	F
155	185	Asst	F
155	192	Asst	M
155	193	Assoc	M
155	193	Full	M
155	195	Assoc	M
156	57	Assoc	M
156	118	Full	M
156	156	Assoc	M
156	198	Assoc	M
158	158	Full	M
160	29	Full	M
160	86	Assoc	M
160	128	Full	M
160	155	Assoc	M
160	160	Assoc	M
160	203	Full	M
160	204	Asst	M
162	163	Full	M
163	150	Asst	F
163	154	Asst	M
163	160	Asst	M
163	184	Asst	M
163	202	Assoc	M
164	156	Assoc	M
164	164	Assoc	M
164	199	Assoc	M
166	38	Full	M
166	166	Asst	M
166	166	Full	F
166	166	Full	F
166	166	Full	F
166	188	Full	M
167	111	Assoc	M
167	167	Assoc	M
167	167	Full	M
167	182	Asst	F
168	167	Assoc	M
170	180	Assoc	M
171	190	Assoc	M
172	126	Assoc	M
172	142	Asst	M
172	172	Assoc	F
172	172	Assoc	M
172	172	Full	M
173	204	Assoc	M
174	174	Assoc	F
174	174	Assoc	M
174	205	Full	M
176	176	Asst	F
176	176	Full	F
176	176	Full	F
176	205	Full	M
177	128	Full	M
177	177	Full	M
178	105	Full	M
178	178	Full	M
178	204	Full	M
179	179	Assoc	M
179	179	Full	M
180	180	Assoc	M
181	181	Assoc	M
181	181	Assoc	M
181	181	Assoc	M
181	181	Assoc	M
181	181	Full	M
181	181	Full	M
181	181	Full	M
181	181	Full	M
181	190	Assoc	M
183	156	Assoc	M
187	202	Asst	M
188	90	Assoc	M
188	188	Asst	F
188	188	Full	M
189	127	Full	M
189	189	Full	M
190	118	Full	M
190	181	Assoc	M
191	191	Assoc	F
191	191	Assoc	F
191	191	Assoc	F
191	201	Full	M
192	194	Full	M
193	193	Assoc	M
193	193	Assoc	M
193	193	Assoc	M
193	193	Assoc	F
193	193	Full	M
193	193	Full	F
193	193	Full	M
193	193	Full	M
193	193	Full	F
193	193	Full	M
193	200	Assoc	F
194	194	Assoc	M
198	198	Asst	F
200	200	Assoc	F
204	204	Assoc	M
204	204	Assoc	M
206	1	Asst	M
206	1	Asst	M
206	1	Full	M
206	1	Full	M
206	1	Full	M
206	2	Assoc	M
206	2	Full	M
206	2	Full	M
206	2	Full	M
206	3	Asst	F
206	3	Assoc	M
206	3	Assoc	M
206	3	Full	M
206	3	Full	M
206	3	Full	M
206	4	Full	M
206	4	Full	M
206	4	Full	M
206	5	Full	M
206	6	Assoc	F
206	6	Assoc	M
206	6	Assoc	M
206	6	Assoc	M
206	6	Full	M
206	6	Full	M
206	6	Full	M
206	6	Full	F
206	7	Asst	M
206	7	Assoc	M
206	7	Full	M
206	7	Full	M
206	7	Full	M
206	7	Full	M
206	7	Full	F
206	8	Asst	M
206	8	Asst	M
206	10	Asst	M
206	10	Assoc	M
206	11	Asst	F
206	11	Asst	M
206	11	Assoc	M
206	11	Assoc	M
206	11	Assoc	M
206	11	Full	M
206	11	Full	M
206	11	Full	M
206	11	Full	M
206	12	Full	M
206	12	Full	M
206	12	Full	M
206	12	Full	M
206	13	Full	M
206	14	Full	M
206	15	Full	M
206	15	Full	M
206	16	Asst	M
206	16	Asst	F
206	16	Assoc	M
206	16	Full	M
206	16	Full	M
206	16	Full	M
206	16	Full	M
206	17	Full	M
206	17	Full	M
206	17	Full	M
206	17	Full	M
206	18	Full	M
206	18	Full	M
206	19	Full	M
206	19	Full	F
206	19	Full	M
206	19	Full	M
206	19	Full	M
206	20	Asst	M
206	20	Asst	M
206	20	Asst	F
206	20	Asst	M
206	20	Full	M
206	21	Full	M
206	21	Full	M
206	21	Full	M
206	22	Full	M
206	23	Full	M
206	23	Full	M
206	24	Assoc	M
206	24	Full	M
206	24	Full	M
206	25	Asst	F
206	25	Full	M
206	26	Assoc	M
206	26	Assoc	M
206	26	Full	M
206	27	Full	F
206	30	Full	M
206	30	Full	M
206	31	Assoc	M
206	31	Assoc	F
206	31	Full	M
206	31	Full	M
206	32	Full	M
206	32	Full	M
206	32	Full	M
206	32	Full	M
206	32	Full	M
206	32	Full	M
206	32	Full	M
206	33	Full	M
206	34	Full	M
206	35	Asst	M
206	35	Asst	M
206	35	Assoc	M
206	35	Assoc	M
206	35	Full	F
206	35	Full	M
206	35	Full	M
206	35	Full	M
206	36	Full	F
206	36	Full	M
206	37	Asst	M
206	37	Assoc	M
206	37	Assoc	M
206	37	Assoc	M
206	37	Full	M
206	37	Full	M
206	37	Full	M
206	37	Full	F
206	37	Full	M
206	38	Asst	M
206	38	Full	M
206	38	Full	M
206	38	Full	M
206	39	Assoc	M
206	39	Assoc	M
206	40	Asst	M
206	40	Full	M
206	40	Full	M
206	41	Assoc	M
206	41	Assoc	M
206	45	Asst	F
206	45	Full	M
206	45	Full	M
206	46	Asst	F
206	46	Asst	M
206	46	Assoc	M
206	46	Assoc	M
206	46	Assoc	F
206	46	Full	M
206	46	Full	M
206	46	Full	M
206	46	Full	M
206	46	Full	M
206	47	Full	M
206	49	Assoc	M
206	49	Assoc	M
206	49	Full	M
206	50	Asst	M
206	50	Full	M
206	50	Full	M
206	51	Assoc	M
206	51	Full	M
206	51	Full	M
206	51	Full	M
206	51	Full	M
206	52	Asst	M
206	52	Assoc	M
206	52	Full	M
206	52	Full	M
206	52	Full	M
206	53	Asst	F
206	53	Assoc	M
206	53	Assoc	M
206	53	Assoc	M
206	53	Full	F
206	53	Full	M
206	53	Full	M
206	53	Full	M
206	55	Assoc	M
206	55	Assoc	M
206	55	Assoc	M
206	55	Full	M
206	55	Full	M
206	55	Full	M
206	56	Asst	M
206	56	Full	M
206	56	Full	M
206	57	Asst	M
206	57	Assoc	M
206	57	Assoc	F
206	57	Assoc	M
206	57	Assoc	M
206	58	Full	M
206	58	Full	M
206	58	Full	M
206	58	Full	M
206	59	Full	M
206	60	Full	M
206	61	Asst	M
206	61	Assoc	M
206	61	Full	M
206	62	Full	M
206	62	Full	M
206	62	Full	F
206	63	Asst	M
206	63	Assoc	M
206	64	Assoc	M
206	64	Full	M
206	65	Asst	M
206	65	Assoc	F
206	65	Assoc	M
206	65	Assoc	M
206	65	Assoc	F
206	65	Full	F
206	65	Full	F
206	65	Full	M
206	65	Full	M
206	65	Full	M
206	65	Full	M
206	66	Assoc	F
206	66	Assoc	M
206	66	Assoc	M
206	66	Assoc	M
206	66	Assoc	M
206	66	Full	F
206	66	Full	M
206	66	Full	M
206	66	Full	M
206	66	Full	M
206	66	Full	M
206	67	Assoc	F
206	67	Full	M
206	68	Full	M
206	68	Full	M
206	70	Assoc	M
206	70	Full	M
206	70	Full	M
206	70	Full	M
206	70	Full	M
206	71	Full	F
206	72	Assoc	M
206	72	Assoc	M
206	72	Full	M
206	74	Asst	M
206	74	Assoc	M
206	74	Assoc	F
206	74	Full	M
206	74	Full	M
206	74	Full	M
206	75	Assoc	M
206	75	Assoc	M
206	75	Full	M
206	76	Asst	M
206	76	Assoc	F
206	76	Assoc	F
206	78	Assoc	M
206	78	Assoc	M
206	78	Assoc	M
206	78	Assoc	M
206	78	Assoc	M
206	78	Assoc	M
206	78	Full	M
206	78	Full	M
206	78	Full	M
206	78	Full	M
206	79	Full	F
206	80	Assoc	M
206	80	Assoc	M
206	80	Assoc	M
206	80	Assoc	M
206	80	Full	M
206	80	Full	M
206	80	Full	M
206	80	Full	M
206	81	Full	M
206	81	Full	M
206	82	Full	M
206	83	Full	M
206	83	Full	M
206	84	Asst	F
206	84	Assoc	M
206	84	Full	M
206	85	Assoc	M
206	85	Full	M
206	85	Full	M
206	87	Assoc	M
206	88	Assoc	M
206	88	Full	M
206	88	Full	M
206	89	Asst	F
206	89	Assoc	M
206	90	Assoc	M
206	90	Assoc	M
206	91	Asst	M
206	91	Assoc	M
206	91	Assoc	M
206	91	Assoc	M
206	91	Assoc	M
206	91	Full	M
206	91	Full	M
206	91	Full	M
206	91	Full	M
206	91	Full	M
206	91	Full	M
206	92	Asst	M
206	92	Assoc	M
206	92	Full	M
206	93	Assoc	M
206	93	Assoc	M
206	93	Assoc	M
206	93	Assoc	M
206	93	Assoc	M
206	93	Full	F
206	93	Full	M
206	94	Full	M
206	94	Full	M
206	94	Full	M
206	94	Full	M
206	94	Full	M
206	94	Full	M
206	95	Asst	M
206	95	Asst	F
206	95	Asst	M
206	95	Assoc	M
206	95	Full	M
206	95	Full	M
206	95	Full	M
206	95	Full	M
206	95	Full	M
206	96	Full	M
206	97	Asst	M
206	97	Assoc	F
206	97	Assoc	M
206	97	Assoc	M
206	98	Asst	M
206	98	Full	M
206	98	Full	M
206	98	Full	F
206	99	Assoc	M
206	99	Assoc	F
206	99	Assoc	M
206	99	Assoc	F
206	99	Full	M
206	99	Full	F
206	99	Full	M
206	99	Full	M
206	99	Full	M
206	99	Full	M
206	99	Full	M
206	99	Full	M
206	99	Full	M
206	99	Full	M
206	100	Full	M
206	100	Full	M
206	101	Asst	F
206	102	Assoc	M
206	102	Full	M
206	103	Assoc	M
206	103	Full	M
206	105	Full	M
206	106	Asst	M
206	107	Full	M
206	107	Full	M
206	107	Full	M
206	109	Asst	F
206	109	Assoc	M
206	109	Assoc	M
206	110	Full	M
206	110	Full	M
206	110	Full	M
206	111	Asst	M
206	111	Asst	F
206	111	Assoc	M
206	111	Assoc	M
206	111	Assoc	M
206	111	Full	M
206	111	Full	M
206	111	Full	M
206	111	Full	M
206	111	Full	M
206	111	Full	M
206	112	Assoc	M
206	112	Assoc	M
206	113	Assoc	M
206	113	Full	M
206	114	Assoc	M
206	114	Full	M
206	115	Assoc	M
206	115	Assoc	M
206	115	Full	M
206	115	Full	M
206	115	Full	M
206	115	Full	M
206	116	Assoc	M
206	116	Full	M
206	116	Full	M
206	116	Full	M
206	117	Assoc	M
206	117	Assoc	M
206	118	Assoc	M
206	118	Full	M
206	118	Full	M
206	119	Assoc	M
206	119	Full	M
206	120	Assoc	M
206	120	Assoc	M
206	120	Assoc	M
206	120	Full	M
206	120	Full	M
206	120	Full	M
206	120	Full	F
206	120	Full	M
206	121	Assoc	M
206	122	Asst	F
206	122	Asst	F
206	123	Assoc	M
206	124	Assoc	M
206	124	Full	M
206	125	Full	M
206	126	Assoc	M
206	126	Full	M
206	127	Asst	F
206	127	Assoc	F
206	127	Assoc	F
206	127	Full	M
206	127	Full	M
206	127	Full	M
206	128	Assoc	F
206	128	Assoc	F
206	128	Assoc	M
206	129	Assoc	M
206	129	Full	F
206	130	Full	M
206	131	Assoc	F
206	131	Assoc	M
206	133	Full	M
206	133	Full	M
206	133	Full	M
206	134	Assoc	M
206	134	Assoc	F
206	134	Assoc	M
206	134	Full	F
206	134	Full	M
206	135	Assoc	M
206	137	Asst	F
206	137	Full	M
206	138	Full	M
206	139	Assoc	M
206	139	Assoc	M
206	139	Full	M
206	139	Full	M
206	139	Full	M
206	140	Asst	F
206	140	Asst	F
206	140	Assoc	M
206	140	Assoc	M
206	140	Assoc	M
206	140	Assoc	M
206	140	Full	M
206	140	Full	M
206	140	Full	M
206	140	Full	M
206	140	Full	F
206	140	Full	M
206	140	Full	M
206	140	Full	M
206	141	Assoc	M
206	141	Full	M
206	142	Assoc	M
206	142	Assoc	M
206	142	Full	M
206	143	Assoc	M
206	143	Assoc	M
206	143	Assoc	M
206	143	Assoc	M
206	143	Full	M
206	143	Full	M
206	143	Full	M
206	143	Full	F
206	143	Full	M
206	143	Full	M
206	144	Asst	M
206	144	Assoc	M
206	144	Assoc	F
206	144	Assoc	M
206	144	Assoc	M
206	144	Assoc	M
206	144	Full	M
206	145	Full	M
206	146	Assoc	F
206	146	Full	M
206	147	Asst	F
206	147	Assoc	M
206	147	Assoc	M
206	147	Full	M
206	148	Assoc	M
206	148	Assoc	M
206	149	Asst	M
206	149	Asst	F
206	149	Assoc	M
206	149	Assoc	M
206	149	Assoc	M
206	149	Full	M
206	151	Assoc	M
206	151	Assoc	M
206	151	Assoc	M
206	151	Full	M
206	151	Full	M
206	151	Full	M
206	152	Asst	M
206	152	Asst	M
206	152	Assoc	M
206	152	Full	M
206	155	Assoc	M
206	155	Full	M
206	155	Full	M
206	155	Full	M
206	156	Asst	M
206	156	Assoc	M
206	156	Full	M
206	157	Asst	M
206	158	Full	M
206	159	Asst	M
206	160	Full	M
206	162	Assoc	M
206	162	Full	M
206	163	Assoc	M
206	163	Assoc	M
206	163	Full	M
206	163	Full	M
206	164	Asst	F
206	166	Asst	F
206	166	Assoc	F
206	166	Assoc	F
206	166	Assoc	M
206	166	Assoc	F
206	166	Full	M
206	166	Full	M
206	167	Assoc	M
206	167	Full	M
206	169	Full	M
206	170	Assoc	M
206	171	Assoc	M
206	172	Full	M
206	172	Full	F
206	173	Asst	M
206	173	Assoc	M
206	173	Assoc	M
206	173	Full	M
206	174	Full	F
206	174	Full	M
206	175	Assoc	M
206	175	Full	M
206	175	Full	M
206	175	Full	M
206	175	Full	M
206	177	Asst	M
206	178	Asst	M
206	178	Assoc	M
206	178	Full	M
206	183	Asst	M
206	183	Assoc	M
206	183	Assoc	M
206	184	Assoc	M
206	186	Assoc	M
206	186	Full	M
206	187	Full	M
206	187	Full	M
206	188	Full	M
206	188	Full	M
206	189	Asst	M
206	189	Asst	F
206	189	Assoc	F
206	189	Assoc	F
206	189	Full	M
206	189	Full	M
206	191	Assoc	M
206	191	Assoc	F
206	191	Assoc	M
206	191	Assoc	M
206	191	Assoc	F
206	192	Assoc	F
206	192	Assoc	F
206	193	Asst	M
206	194	Assoc	M
206	196	Full	M
206	196	Full	M
206	198	Asst	M
206	198	Assoc	M
206	198	Assoc	M
206	198	Full	M
206	199	Full	F
206	200	Full	M
206	200	Full	M
206	200	Full	F
206	200	Full	M
206	201	Assoc	F
206	201	Full	M
206	203	Asst	M
206	205	Asst	M
206	205	Assoc	F
206	205	Full	M
